timestamp,price,volume
1630509720000,1.20166,35
1630509780000,1.20402,83
1630509840000,1.20134,67
1630509900000,1.20011,54
1630509960000,1.20015,58
1630510020000,1.20186,60
1630510080000,1.20116,76
1630510140000,1.19992,100
1630510200000,1.20034,57
1630510260000,1.19954,188
1630510320000,1.20087,76
1630510380000,1.19994,55
1630510440000,1.19842,59
1630510500000,1.19551,120
1630510560000,1.19632,116
1630510620000,1.19507,70
1630510680000,1.19451,60
1630510740000,1.19569,41
1630510800000,1.20031,125
1630510860000,1.19963,75
1630510920000,1.1986,52
1630510980000,1.19799,76
1630511040000,1.19735,61
1630511100000,1.19686,85
1630511160000,1.19565,92
1630511220000,1.19578,219
1630511280000,1.19568,60
1630511340000,1.19554,48
1630511400000,1.19617,81
1630511460000,1.19589,66
1630511520000,1.19507,58
1630511580000,1.19564,51
1630511640000,1.19503,51
1630511700000,1.19528,56
1630511760000,1.19546,58
1630511820000,1.19465,63
1630511880000,1.19615,44
1630511940000,1.19708,80
1630512000000,1.1972,120
1630512060000,1.19529,59
1630512120000,1.19654,72
1630512180000,1.19588,64
1630512240000,1.19577,90
1630512300000,1.19546,92
1630512360000,1.19571,74
1630512420000,1.19549,74
1630512480000,1.19616,45
1630512540000,1.19602,46
1630512600000,1.19542,66
1630512660000,1.18671,177
1630512720000,1.19047,195
1630512780000,1.19319,89
1630512840000,1.19138,80
1630512900000,1.1943,87
1630512960000,1.19441,67
1630513020000,1.19346,88
1630513080000,1.19217,61
1630513140000,1.19198,50
1630513200000,1.18897,138
1630513260000,1.18977,75
1630513320000,1.18875,101
1630513380000,1.18712,83
1630513440000,1.18723,55
1630513500000,1.1874,56
1630513560000,1.18783,55
1630513620000,1.19014,67
1630513680000,1.19093,70
1630513740000,1.19048,118
1630513800000,1.1908,106
1630513860000,1.19416,192
1630513920000,1.1967,275
1630513980000,1.20225,145
1630514040000,1.20156,149
1630514100000,1.20361,100
1630514160000,1.20094,61
1630514220000,1.20243,96
1630514280000,1.20529,211
1630514340000,1.20632,60
1630514400000,1.20678,57
1630514460000,1.2054,72
1630514520000,1.20407,73
1630514580000,1.20625,230
1630514640000,1.20512,124
1630514700000,1.20547,137
1630514760000,1.20697,270
1630514820000,1.20761,187
1630514880000,1.20642,94
1630514940000,1.20316,109
1630515000000,1.20395,76
1630515060000,1.20609,111
1630515120000,1.20692,90
1630515180000,1.20777,71
1630515240000,1.21019,95
1630515300000,1.21396,119
1630515360000,1.21382,296
1630515420000,1.2185,72
1630515480000,1.22397,165
1630515540000,1.22722,116
1630515600000,1.22496,100
1630515660000,1.2216,55
1630515720000,1.21948,63
1630515780000,1.22166,54
1630515840000,1.22648,127
1630515900000,1.22556,110
1630515960000,1.22336,44
1630516020000,1.22243,54
1630516080000,1.22292,179
1630516140000,1.22199,56
1630516200000,1.22568,73
1630516260000,1.22472,84
1630516320000,1.22367,86
1630516380000,1.22474,340
1630516440000,1.22343,51
1630516500000,1.22502,86
1630516560000,1.22386,71
1630516620000,1.22321,62
1630516680000,1.22099,49
1630516740000,1.21905,43
1630516800000,1.21685,94
1630516860000,1.21688,80
1630516920000,1.22116,72
1630516980000,1.22161,239
1630517040000,1.22398,334
1630517100000,1.22422,264
1630517160000,1.22452,328
1630517220000,1.22464,90
